Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
310,32.5,0m 32.5s,41.58304835,-109.29524983,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,2.3,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
311,32.6,0m 32.6s,41.58304838,-109.29524988,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,0,2.2,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
312,32.7,0m 32.7s,41.5830484,-109.2952499,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,0.1,2,-53,307,1024,1024,1024,1024,1024,,,,,
313,32.8,0m 32.8s,41.58304842,-109.2952499,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,0.2,1.9,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
314,32.9,0m 32.9s,41.58304842,-109.29524989,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,0,1.8,-53.1,306.9,1024,1024,1203,1024,1024,,,,,
315,33,0m 33s,41.58304844,-109.29524986,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.1,1.8,-53.2,306.8,1024,1024,1203,1024,1024,,,,,
316,33.1,0m 33.1s,41.58304845,-109.29524983,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.9,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
317,33.2,0m 33.2s,41.58304846,-109.29524983,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,1.1,0.5,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.4,1.9,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
318,33.3,0m 33.3s,41.58304847,-109.29524984,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.6,1.8,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
319,33.4,0m 33.4s,41.58304847,-109.29524984,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.4,2,-53,307,1024,1024,1024,1024,1024,,,,,
320,33.5,0m 33.5s,41.58304847,-109.29524983,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.8,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
321,33.6,0m 33.6s,41.58304849,-109.29524982,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.7,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
322,33.7,0m 33.7s,41.58304852,-109.29524981,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.8,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
323,33.8,0m 33.8s,41.58304854,-109.29524981,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.9,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
324,33.9,0m 33.9s,41.58304855,-109.29524981,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,1.1,0.5,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.2,1.9,-53,307,1024,1024,1024,1024,1024,,,,,
325,34,0m 34s,41.58304856,-109.29524982,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.2,1.9,-53,307,1024,1024,1024,1024,1024,,,,,
326,34.1,0m 34.1s,41.58304857,-109.29524981,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.16,0.035,4.073,4.038,4.049,0,0,0,-0.3,1.8,-53,307,1024,1024,1024,1024,1024,,,,,
327,34.2,0m 34.2s,41.58304857,-109.29524981,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.4,1.8,-53,307,1024,1024,1024,1024,1024,,,,,
328,34.3,0m 34.3s,41.58304858,-109.29524981,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.3,1.7,-53.1,306.9,1024,1024,364,1024,1024,,,,,
329,34.4,0m 34.4s,41.58304858,-109.29524982,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.3,2,-53.1,306.9,1024,1024,364,1024,1024,,,,,
330,34.5,0m 34.5s,41.58304858,-109.29524983,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,NaN,NaN,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.3,2,-53.2,306.8,1024,1024,364,1024,1024,,,,,
331,34.6,0m 34.6s,41.58304861,-109.29524986,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,0,2,-53.2,306.8,1024,1024,364,1024,1024,,,,,
332,34.7,0m 34.7s,41.58304865,-109.29524989,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,0.1,1.9,-53.2,306.8,1024,1024,364,1024,1024,,,,,
333,34.8,0m 34.8s,41.58304869,-109.29524992,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.1,1.7,-53.2,306.8,1024,1024,364,1024,1024,,,,,
334,34.9,0m 34.9s,41.58304872,-109.29524994,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,0,1.7,-53.2,306.8,1024,1024,364,1024,1024,,,,,
335,35,0m 35s,41.58304873,-109.29524999,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,0,1.6,-53.1,306.9,1024,1024,364,1024,1024,,,,,
336,35.1,0m 35.1s,41.58304874,-109.29525005,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.157,0.034,4.071,4.037,4.049,0,0,0,-0.1,1.5,-53.1,306.9,1024,1024,364,1024,1024,,,,,
337,35.2,0m 35.2s,41.58304876,-109.29525014,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0,1.6,-53,307,1024,1024,364,1024,1024,,,,,
338,35.3,0m 35.3s,41.58304879,-109.29525023,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.2,1.7,-53,307,1024,1024,364,1024,1024,,,,,
339,35.4,0m 35.4s,41.58304881,-109.29525033,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.4,1.7,-53,307,1024,1024,364,1024,1024,,,,,
340,35.5,0m 35.5s,41.58304882,-109.29525042,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.4,2.2,-52.9,307.1,1024,1024,364,1024,1024,,,,,
341,35.6,0m 35.6s,41.58304881,-109.29525051,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.6,2.5,-52.9,307.1,1024,1024,364,1024,1024,,,,,
342,35.7,0m 35.7s,41.5830488,-109.29525059,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.5,2.5,-53.1,306.9,1024,1024,364,1024,1024,,,,,
343,35.8,0m 35.8s,41.58304878,-109.29525064,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.2,2.3,-53,307,1024,1024,364,1024,1024,,,,,
344,35.9,0m 35.9s,41.58304877,-109.29525066,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0,2.2,-53,307,1024,1024,364,1024,1024,,,,,
345,36,0m 36s,41.58304878,-109.29525069,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,-0.1,2.2,-53,307,1024,1024,364,1024,1024,,,,,
346,36.1,0m 36.1s,41.58304881,-109.29525072,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0,2.2,-53.1,306.9,1024,1024,364,1024,1024,,,,,
347,36.2,0m 36.2s,41.58304885,-109.29525074,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.1,2.2,-53.1,306.9,1024,1024,364,1024,1024,,,,,
348,36.3,0m 36.3s,41.58304887,-109.29525076,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.1,2.2,-53.2,306.8,1024,1024,364,1024,1024,,,,,
349,36.4,0m 36.4s,41.58304892,-109.29525079,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.151,0.035,4.07,4.035,4.046,0,0,0,0.1,2.4,-53.2,306.8,1024,1024,364,1024,1024,,,,,
350,36.6,0m 36.6s,41.58304904,-109.29525089,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.6,2.1,-53.1,306.9,1024,1024,364,1024,1024,,,,,
351,36.7,0m 36.7s,41.58304909,-109.29525093,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.5,2,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
352,36.8,0m 36.8s,41.58304914,-109.29525098,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.5,1.8,-53,307,1024,1024,1024,1024,1024,,,,,
353,36.9,0m 36.9s,41.58304919,-109.29525102,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.7,1.6,-53,307,1024,1024,1024,1024,1024,,,,,
354,37,0m 37s,41.58304924,-109.29525106,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.8,1.6,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
355,37.2,0m 37.2s,41.5830493,-109.29525115,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.5,2,-53.2,306.8,1024,1024,1024,1024,1024,,,,,
356,37.3,0m 37.3s,41.58304932,-109.29525118,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.3,1.9,-53.2,306.8,1024,1024,1024,1024,1024,,,,,
357,37.4,0m 37.4s,41.58304933,-109.29525124,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.2,2.2,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
358,37.5,0m 37.5s,41.58304933,-109.29525128,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0,2.4,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
359,37.6,0m 37.6s,41.58304933,-109.29525132,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,1.1,0.5,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0,2.3,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
360,37.7,0m 37.7s,41.58304935,-109.29525134,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.2,2,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
361,37.8,0m 37.8s,41.58304936,-109.29525138,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.3,1.9,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
362,38,0m 38s,41.58304941,-109.29525144,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.5,1.5,-53,307,1024,1024,1024,1024,1024,,,,,
363,38.1,0m 38.1s,41.58304945,-109.29525145,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.4,1.3,-53,307,1024,1024,1024,1024,1024,,,,,
364,38.2,0m 38.2s,41.58304949,-109.29525145,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,1.1,0.5,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.5,1.5,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
365,38.3,0m 38.3s,41.58304953,-109.29525145,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.6,1.6,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
366,38.4,0m 38.4s,41.58304958,-109.29525147,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.7,1.7,-53.1,306.9,1024,1024,1024,1024,1024,,,,,
367,38.5,0m 38.5s,41.58304962,-109.29525151,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.148,0.033,4.067,4.034,4.047,0,0,0,0.6,1.6,-53.2,306.8,1024,1024,1024,1024,1073,,,,,
368,38.6,0m 38.6s,41.58304964,-109.29525152,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,0,0.5,1.7,-53.2,306.8,1024,1024,1024,1024,1139,,,,,
369,38.7,0m 38.7s,41.58304966,-109.29525153,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,0,0.7,1.3,-53.1,306.9,1024,1024,1024,1024,1207,,,,,
370,38.8,0m 38.8s,41.58304968,-109.29525154,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,0,0.3,1.4,-53.3,306.7,1024,1024,1024,1024,1314,,,,,
371,38.9,0m 38.9s,41.58304971,-109.29525158,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-0.1,0,1.5,-53.2,306.8,1024,1024,1024,1024,1457,,,,,
372,39,0m 39s,41.58304973,-109.29525161,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-0.4,0,1.4,-53.3,306.7,1024,1024,1024,1024,1608,,,,,
373,39.1,0m 39.1s,41.58304974,-109.29525165,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,42.7,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-0.7,-0.2,1.2,-53.2,306.8,1024,1024,1024,1024,1684,,,,,
374,39.2,0m 39.2s,41.58304974,-109.2952517,P-GPS,2.0,0.6,2.6,0.8,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-1.2,0.1,1.3,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
375,39.3,0m 39.3s,41.58304975,-109.29525177,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-1.7,0.2,1.5,-53,307,1024,1024,1024,1024,1684,,,,,
376,39.4,0m 39.4s,41.58304974,-109.2952518,P-GPS,3.3,1.0,3.9,1.2,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,16,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-2.3,-0.2,1.4,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
377,39.5,0m 39.5s,41.58304974,-109.29525182,P-GPS,4.3,1.3,4.9,1.5,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,16,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-2.8,-0.8,1,-53,307,1024,1024,1024,1024,1684,,,,,
378,39.6,0m 39.6s,41.58304974,-109.29525188,P-GPS,5.2,1.6,5.9,1.8,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-3.3,0.9,1.4,-52.9,307.1,1024,1024,1024,1024,1684,,,,,
379,39.7,0m 39.7s,41.58304972,-109.29525195,P-GPS,6.2,1.9,6.9,2.1,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.147,0.034,4.068,4.034,4.045,0,0,-3.7,2.3,2.1,-53,307,1024,1024,1024,1024,1684,,,,,
380,39.8,0m 39.8s,41.58304969,-109.29525204,P-GPS,7.5,2.3,8.2,2.5,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-3.9,2.1,2.6,-52.8,307.2,1024,1024,1024,1024,1684,,,,,
381,39.9,0m 39.9s,41.58304966,-109.2952521,P-GPS,8.9,2.7,9.5,2.9,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4,1,2.5,-52.8,307.2,1024,1024,1024,1024,1684,,,,,
382,40,0m 40s,41.58304965,-109.29525213,P-GPS,10.5,3.2,10.8,3.3,0.0,0.0,0.0,0.0,42.9,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4.1,0,2.3,-52.9,307.1,1024,1024,1024,1024,1684,,,,,
383,40.1,0m 40.1s,41.58304966,-109.29525212,P-GPS,11.8,3.6,12.1,3.7,0.0,0.0,1.1,0.5,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4.1,0.3,2.6,-52.9,307.1,1024,1024,1024,1024,1684,,,,,
384,40.2,0m 40.2s,41.58304967,-109.29525212,P-GPS,13.1,4.0,13.5,4.1,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4.1,0,2.2,-53,307,1024,1024,1024,1024,1684,,,,,
385,40.3,0m 40.3s,41.58304969,-109.2952521,P-GPS,14.4,4.4,14.8,4.5,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4,-0.2,1.7,-53,307,1024,1024,1024,1024,1684,,,,,
386,40.4,0m 40.4s,41.58304971,-109.29525208,P-GPS,15.7,4.8,16.1,4.9,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4,-0.3,1.3,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
387,40.5,0m 40.5s,41.58304974,-109.29525203,P-GPS,17.1,5.2,17.4,5.3,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4,-0.4,0.6,-53,307,1024,1024,1024,1024,1684,,,,,
388,40.6,0m 40.6s,41.58304978,-109.29525198,P-GPS,18.4,5.6,18.7,5.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-4,-0.6,0.8,-53,307,1024,1024,1024,1024,1684,,,,,
389,40.7,0m 40.7s,41.58304982,-109.29525192,P-GPS,19.7,6.0,20.0,6.1,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,12.076,0.043,4.053,4.01,4.013,0,0,-3.9,-0.9,0.8,-53,307,1024,1024,1024,1024,1684,,,,,
390,40.8,0m 40.8s,41.58304984,-109.29525189,P-GPS,21.0,6.4,21.3,6.5,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4,-0.9,0.8,-53,307,1024,1024,1024,1024,1684,,,,,
391,40.9,0m 40.9s,41.58304983,-109.29525189,P-GPS,22.3,6.8,22.6,6.9,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4,-0.5,0.6,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
392,41,0m 41s,41.58304985,-109.29525192,P-GPS,23.6,7.2,24.0,7.3,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4,-0.2,0.6,-53,307,1024,1024,1024,1024,1684,,,,,
393,41.1,0m 41.1s,41.58304988,-109.29525196,P-GPS,25.3,7.7,25.3,7.7,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4.1,0,0.5,-53,307,1024,1024,1024,1024,1684,,,,,
394,41.2,0m 41.2s,41.5830499,-109.29525205,P-GPS,26.6,8.1,26.6,8.1,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4.1,0.2,0.9,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
395,41.3,0m 41.3s,41.58304991,-109.29525216,P-GPS,27.9,8.5,27.9,8.5,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4.1,0.5,0.8,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
396,41.4,0m 41.4s,41.58304991,-109.2952523,P-GPS,29.5,9.0,29.5,9.0,0.0,0.0,0.0,0.0,42.8,13.0,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4.1,1.2,1.1,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
397,41.5,0m 41.5s,41.58304991,-109.29525243,P-GPS,30.8,9.4,30.5,9.3,0.0,0.0,0.0,0.0,42.8,13.1,41.58314402,-109.2951586,18,5,97,11.956,0.041,4.007,3.966,3.983,0,0,-4.1,1.3,1.4,-53.1,306.9,1024,1024,1024,1024,1684,,,,,
